,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
12449,18.0,51,3.0,34.0,overcast,1008.18,4,Summer,8.0,coastal,Cloudy
13003,10.0,51,4.5,31.0,partly cloudy,1008.56,4,Autumn,9.0,coastal,Cloudy
11727,38.0,51,4.0,9.0,clear,1010.78,9,Summer,7.0,mountain,Sunny
12521,34.0,51,1.5,35.0,partly cloudy,1005.67,1,Summer,7.0,mountain,Cloudy
4105,27.0,51,11.0,12.0,overcast,1012.95,4,Autumn,5.5,coastal,Cloudy
10577,34.0,51,10.0,23.0,overcast,1000.4,1,Summer,5.5,mountain,Cloudy
13129,14.0,51,0.5,14.0,partly cloudy,1017.63,4,Autumn,6.5,inland,Cloudy
6353,24.0,51,7.0,53.0,cloudy,882.48,3,Summer,1.0,inland,Cloudy
9775,37.0,51,6.5,11.0,clear,1026.14,11,Autumn,6.5,mountain,Sunny
5164,21.0,51,3.5,36.0,overcast,1005.74,3,Winter,7.0,mountain,Cloudy
8231,26.0,51,14.5,41.0,partly cloudy,1001.36,4,Spring,5.5,mountain,Cloudy
8771,16.0,51,7.0,23.0,partly cloudy,1012.29,3,Summer,8.0,coastal,Cloudy
766,24.0,51,6.0,60.0,overcast,820.41,1,Autumn,3.5,coastal,Snowy
8388,22.0,51,9.5,1.0,clear,1015.0,9,Spring,5.0,coastal,Sunny
6954,29.0,51,3.5,11.0,clear,1020.29,11,Spring,6.0,mountain,Sunny
1363,37.0,51,9.5,5.0,clear,1025.58,5,Autumn,8.5,mountain,Sunny
751,30.0,51,3.0,48.0,partly cloudy,1012.49,3,Autumn,6.5,inland,Cloudy
7205,18.0,51,9.0,17.0,overcast,1012.81,4,Autumn,8.5,inland,Cloudy
6176,31.0,51,1.5,4.0,clear,1027.54,7,Spring,8.0,coastal,Sunny
6174,24.0,51,0.0,22.0,partly cloudy,1009.32,2,Winter,5.5,coastal,Cloudy
6012,31.0,51,8.0,10.0,overcast,1019.04,1,Autumn,8.5,coastal,Cloudy
1589,25.0,51,7.0,18.0,clear,1028.26,8,Autumn,9.5,inland,Sunny
3640,22.0,51,8.0,49.0,partly cloudy,1014.92,3,Autumn,5.0,inland,Cloudy
8440,30.0,51,6.5,29.0,partly cloudy,1015.04,1,Spring,7.5,coastal,Cloudy
8674,23.0,51,14.0,35.0,overcast,1008.02,2,Spring,5.5,inland,Cloudy
1669,23.0,51,2.5,1.0,clear,1018.72,9,Winter,5.5,mountain,Sunny
1665,22.0,51,7.0,27.0,partly cloudy,1014.24,3,Autumn,5.0,inland,Cloudy
9678,29.0,51,9.5,8.0,partly cloudy,1025.48,5,Autumn,8.0,mountain,Sunny
11962,37.0,51,9.5,18.0,clear,1019.89,5,Winter,7.5,coastal,Sunny
12281,48.0,51,3.0,59.0,overcast,932.02,8,Autumn,5.5,mountain,Snowy
10426,31.0,51,9.5,44.0,partly cloudy,1017.77,3,Summer,5.0,mountain,Cloudy
9483,22.0,51,1.5,35.0,overcast,1005.28,3,Winter,8.5,mountain,Cloudy
252,25.0,51,5.0,18.0,clear,1019.65,7,Autumn,7.0,coastal,Sunny
3773,15.0,51,4.0,34.0,partly cloudy,1006.34,3,Spring,8.0,inland,Cloudy
5624,34.0,51,8.0,8.0,clear,1010.17,9,Spring,8.0,mountain,Sunny
3022,35.0,51,3.0,7.0,clear,1025.7,9,Autumn,9.0,inland,Sunny
11994,37.0,51,10.0,6.0,clear,1015.3,5,Spring,5.5,inland,Sunny
11156,13.0,51,2.5,43.0,partly cloudy,1019.63,1,Winter,8.5,mountain,Cloudy
8571,27.0,51,4.0,33.0,partly cloudy,1004.52,2,Spring,7.5,inland,Cloudy
5606,11.0,51,7.5,31.0,overcast,1009.49,2,Autumn,8.5,inland,Cloudy
992,21.0,51,4.5,40.0,partly cloudy,1010.97,1,Summer,9.0,inland,Cloudy
8699,22.0,51,4.5,31.0,overcast,1002.13,3,Spring,6.0,inland,Cloudy
1357,34.0,51,10.0,13.0,cloudy,957.62,7,Spring,8.5,inland,Cloudy
2411,-4.0,51,9.5,56.0,overcast,1125.65,13,Winter,14.0,mountain,Cloudy
11490,4.0,51,3.0,84.0,partly cloudy,1152.61,6,Winter,6.0,inland,Cloudy
11001,12.0,51,13.0,10.0,overcast,1005.57,4,Autumn,6.5,inland,Cloudy
4252,40.0,51,6.5,13.0,partly cloudy,1028.54,5,Winter,9.5,coastal,Sunny
704,29.0,51,11.5,14.0,partly cloudy,1016.46,3,Winter,5.0,coastal,Cloudy
1334,31.0,51,6.5,17.0,clear,1010.32,11,Autumn,10.0,coastal,Sunny
8251,20.0,51,3.0,29.0,overcast,1003.1,1,Summer,8.5,coastal,Cloudy
6722,24.0,51,10.5,37.0,partly cloudy,1009.55,4,Autumn,8.0,coastal,Cloudy
8265,44.0,51,10.0,1.0,clear,1023.57,7,Autumn,6.5,coastal,Sunny
2903,49.0,51,3.0,13.0,cloudy,1071.61,14,Winter,18.0,inland,Rainy
5975,17.0,51,13.5,38.0,partly cloudy,1016.7,3,Spring,6.0,inland,Cloudy
11024,-20.0,51,4.0,62.0,cloudy,900.49,3,Autumn,11.5,coastal,Snowy
11028,37.0,51,7.0,11.0,partly cloudy,1181.54,10,Spring,14.5,inland,Snowy
9290,20.0,51,6.0,1.0,partly cloudy,1028.24,11,Winter,7.5,coastal,Sunny
12335,34.0,51,0.0,13.0,cloudy,895.82,12,Summer,2.0,mountain,Rainy
1716,30.0,51,6.0,15.0,clear,1012.33,8,Summer,5.0,mountain,Sunny
1559,18.0,51,7.0,38.0,overcast,1005.6,3,Spring,8.5,mountain,Cloudy
9619,28.0,51,14.0,31.0,partly cloudy,1018.67,2,Summer,8.5,inland,Cloudy
8319,31.0,51,13.5,20.0,partly cloudy,1003.37,1,Summer,8.0,coastal,Cloudy
9609,20.0,51,6.5,64.0,partly cloudy,807.2,14,Summer,9.0,coastal,Sunny
5650,32.0,51,6.0,43.0,partly cloudy,1007.13,4,Spring,7.0,inland,Cloudy
11771,16.0,51,8.5,16.0,overcast,1018.91,2,Spring,5.5,mountain,Cloudy
2150,20.0,51,12.5,45.0,partly cloudy,1019.45,2,Winter,6.0,mountain,Cloudy
4637,32.0,51,0.0,28.0,partly cloudy,1000.21,1,Winter,5.5,inland,Cloudy
5483,27.0,51,9.0,5.0,partly cloudy,1028.83,8,Winter,9.0,inland,Sunny
7372,40.0,51,2.0,12.0,partly cloudy,1025.15,8,Spring,8.0,mountain,Sunny
12319,29.0,51,12.5,41.0,overcast,1006.49,2,Autumn,7.0,inland,Cloudy
9069,25.0,51,1.5,16.0,clear,1016.21,5,Summer,7.0,mountain,Sunny
6924,47.0,51,5.0,56.0,overcast,867.94,13,Summer,4.5,inland,Rainy
6467,15.0,51,13.0,34.0,overcast,1018.72,2,Summer,8.0,coastal,Cloudy
4921,15.0,51,3.5,47.0,partly cloudy,1004.0,2,Winter,7.5,mountain,Cloudy
169,34.0,51,9.0,40.0,overcast,1009.21,4,Spring,6.0,coastal,Cloudy
547,15.0,51,14.0,44.0,partly cloudy,1006.17,2,Summer,7.5,mountain,Cloudy
4482,30.0,51,6.0,17.0,clear,1028.17,9,Summer,9.5,coastal,Sunny
361,17.0,51,10.5,21.0,overcast,1006.16,2,Summer,8.0,inland,Cloudy
1238,32.0,51,12.5,41.0,partly cloudy,1017.59,3,Autumn,8.5,mountain,Cloudy
1982,32.0,51,2.0,7.0,partly cloudy,1019.44,11,Summer,8.0,mountain,Sunny
10728,12.0,51,0.0,42.0,partly cloudy,1017.84,1,Summer,8.5,mountain,Cloudy
6646,22.0,51,0.5,49.0,partly cloudy,1001.19,1,Autumn,9.0,inland,Cloudy
12581,23.0,51,3.0,16.0,clear,1014.27,7,Spring,7.0,mountain,Sunny
11806,27.0,51,10.0,22.0,partly cloudy,1004.29,1,Winter,6.5,mountain,Cloudy
12102,10.0,51,4.0,26.0,overcast,1000.48,2,Autumn,8.5,inland,Cloudy
900,26.0,51,4.5,46.0,overcast,903.58,2,Summer,0.5,mountain,Sunny
2659,27.0,51,4.5,34.0,partly cloudy,1011.34,4,Summer,6.0,mountain,Cloudy
7621,18.0,51,9.0,15.0,overcast,1002.48,2,Winter,8.5,coastal,Cloudy
4306,11.0,51,3.5,48.0,partly cloudy,1005.11,1,Winter,6.5,coastal,Cloudy
367,28.0,51,6.5,8.0,partly cloudy,1011.58,10,Autumn,8.5,mountain,Sunny
10716,26.0,51,11.5,33.0,overcast,1001.95,3,Spring,6.5,mountain,Cloudy
2652,7.0,51,9.0,31.0,cloudy,801.25,8,Summer,4.0,mountain,Sunny
1931,20.0,51,1.0,5.0,clear,1021.11,6,Winter,5.0,coastal,Sunny
10090,27.0,51,7.5,53.0,overcast,1027.32,6,Winter,19.5,mountain,Sunny
12132,32.0,51,9.5,19.0,partly cloudy,1010.68,3,Autumn,6.0,mountain,Cloudy
4324,42.0,51,5.5,5.0,clear,1018.62,11,Autumn,6.5,mountain,Sunny
4778,27.0,51,3.0,11.0,clear,1025.78,7,Autumn,7.0,coastal,Sunny
8944,43.0,51,6.5,0.0,partly cloudy,1028.33,11,Winter,10.0,inland,Sunny
6519,28.0,51,11.0,62.0,partly cloudy,826.57,0,Autumn,5.5,mountain,Cloudy
1174,24.0,51,1.0,11.0,clear,1016.66,11,Spring,6.0,inland,Sunny
4412,13.0,51,10.0,37.0,overcast,1016.84,4,Summer,8.5,coastal,Cloudy
11587,21.0,51,12.0,11.0,overcast,1015.09,4,Winter,5.5,mountain,Cloudy
4444,22.0,51,5.0,20.0,partly cloudy,1017.45,3,Spring,6.5,mountain,Cloudy
4467,18.0,51,8.0,24.0,partly cloudy,1009.25,4,Autumn,8.5,coastal,Cloudy
12758,32.0,51,8.0,11.0,clear,1010.91,11,Autumn,6.0,coastal,Sunny
11394,12.0,51,12.5,10.0,overcast,1016.55,1,Winter,8.5,coastal,Cloudy
11805,22.0,51,6.0,27.0,partly cloudy,1012.46,2,Spring,6.0,inland,Cloudy
2188,20.0,51,2.5,10.0,clear,1015.27,5,Winter,8.0,mountain,Sunny
5167,33.0,51,3.0,0.0,clear,1018.89,8,Winter,7.5,mountain,Sunny
12858,17.0,51,8.0,21.0,partly cloudy,1006.15,2,Summer,7.0,coastal,Cloudy
10080,34.0,51,3.5,28.0,partly cloudy,1008.6,2,Autumn,5.0,coastal,Cloudy
2667,16.0,51,12.5,18.0,partly cloudy,1013.79,1,Autumn,7.5,coastal,Cloudy
6639,32.0,51,7.0,11.0,clear,1022.43,6,Winter,8.0,inland,Sunny
8928,34.0,51,14.5,21.0,partly cloudy,1016.97,4,Summer,6.5,inland,Cloudy
3312,22.0,51,3.0,2.0,clear,1019.86,5,Winter,8.0,inland,Sunny
5213,30.0,51,8.0,8.0,partly cloudy,1021.17,9,Autumn,8.5,coastal,Sunny
2554,44.0,51,15.0,71.0,partly cloudy,982.9,5,Autumn,2.5,inland,Rainy
542,-19.0,51,10.0,26.0,overcast,1098.88,6,Spring,18.5,mountain,Cloudy
10751,26.0,51,13.5,37.0,overcast,1003.62,2,Autumn,6.0,coastal,Cloudy
10484,34.0,51,8.5,10.0,clear,1010.11,7,Winter,8.5,mountain,Sunny
2206,44.0,51,7.5,17.0,clear,1026.49,6,Summer,6.0,inland,Sunny
7186,22.0,51,11.0,29.0,partly cloudy,1002.25,1,Autumn,6.0,coastal,Cloudy
477,25.0,51,4.0,3.0,clear,1017.49,9,Summer,7.5,mountain,Sunny
11595,23.0,51,6.5,28.0,partly cloudy,1006.66,3,Spring,8.5,coastal,Cloudy
1296,27.0,51,9.0,4.0,clear,1010.29,8,Winter,7.0,mountain,Sunny
3350,10.0,51,5.0,15.0,overcast,1015.31,2,Summer,7.5,mountain,Cloudy
2530,25.0,51,4.0,45.0,overcast,1155.04,3,Winter,11.5,coastal,Sunny
11803,19.0,51,1.5,27.0,partly cloudy,1004.85,3,Spring,6.5,mountain,Cloudy
10399,36.0,50,9.0,10.0,clear,1021.05,5,Winter,5.5,inland,Sunny
5787,18.0,50,6.0,20.0,overcast,1000.82,1,Spring,8.0,coastal,Cloudy
7159,21.0,50,2.5,42.0,partly cloudy,1014.07,4,Winter,5.5,mountain,Cloudy
13040,22.0,50,1.5,10.0,clear,1015.95,5,Autumn,9.0,inland,Sunny
6318,35.0,50,4.5,3.0,clear,1018.79,6,Winter,9.0,coastal,Sunny
7674,25.0,50,2.5,16.0,partly cloudy,1024.54,10,Autumn,6.5,mountain,Sunny
12045,24.0,50,2.0,8.0,partly cloudy,1010.94,9,Winter,7.0,inland,Sunny
11105,26.0,50,11.0,49.0,overcast,1011.35,4,Spring,7.0,coastal,Cloudy
12039,26.0,50,6.5,31.0,overcast,1016.4,2,Autumn,8.0,inland,Cloudy
826,21.0,50,5.0,47.0,partly cloudy,1010.87,3,Winter,9.0,inland,Cloudy
10330,31.0,50,8.5,25.0,partly cloudy,1019.94,2,Spring,8.5,mountain,Cloudy
8230,22.0,50,7.0,16.0,clear,1018.85,6,Autumn,7.0,mountain,Sunny
3818,30.0,50,7.0,25.0,overcast,1007.2,4,Winter,6.5,inland,Cloudy
10020,22.0,50,4.0,18.0,overcast,1011.34,1,Winter,7.5,inland,Cloudy
6316,11.0,50,4.0,19.0,partly cloudy,1011.69,1,Winter,8.0,mountain,Cloudy
11749,-19.0,50,1.5,58.0,partly cloudy,854.91,5,Spring,12.5,mountain,Rainy
7410,44.0,50,4.5,12.0,clear,1011.45,9,Spring,9.0,mountain,Sunny
5546,44.0,50,2.5,14.0,partly cloudy,1012.08,11,Winter,9.0,inland,Sunny
12140,26.0,50,6.5,16.0,clear,1025.35,10,Autumn,9.5,inland,Sunny
6554,22.0,50,4.5,41.0,partly cloudy,1007.32,4,Summer,8.5,mountain,Cloudy
3152,12.0,50,3.5,32.0,partly cloudy,1007.37,2,Winter,7.0,inland,Cloudy
3817,19.0,50,2.0,27.0,partly cloudy,1000.33,2,Summer,7.5,mountain,Cloudy
9251,17.0,50,5.0,34.0,overcast,1002.97,1,Autumn,6.5,mountain,Cloudy
536,16.0,50,9.0,32.0,partly cloudy,1000.8,1,Autumn,7.5,mountain,Cloudy
12679,38.0,50,2.5,0.0,partly cloudy,1011.42,8,Winter,8.5,inland,Sunny
1472,24.0,50,9.5,10.0,partly cloudy,1010.49,7,Spring,7.0,coastal,Sunny
10522,16.0,50,9.0,16.0,overcast,1001.3,3,Summer,7.0,mountain,Cloudy
2093,24.0,50,5.0,18.0,clear,1020.65,8,Summer,8.5,inland,Sunny
6915,35.0,50,7.0,16.0,clear,1021.36,9,Autumn,7.5,coastal,Sunny
7073,35.0,50,8.5,11.0,clear,1016.88,10,Summer,10.0,coastal,Sunny
1362,-2.0,50,4.5,13.0,overcast,1149.07,6,Winter,5.0,mountain,Cloudy
6238,37.0,50,5.0,0.0,clear,1014.57,11,Summer,7.5,mountain,Sunny
12696,25.0,50,1.5,15.0,partly cloudy,1010.09,5,Spring,6.0,coastal,Sunny
10087,25.0,50,12.5,46.0,partly cloudy,1005.95,2,Spring,7.5,coastal,Cloudy
3599,11.0,50,5.5,28.0,overcast,1005.71,1,Spring,8.0,coastal,Cloudy
3870,28.0,50,1.5,13.0,clear,1017.92,7,Spring,7.0,mountain,Sunny
9576,20.0,50,11.5,43.0,partly cloudy,1013.21,1,Winter,6.0,mountain,Cloudy
7393,12.0,50,6.0,30.0,overcast,1009.15,3,Summer,8.0,inland,Cloudy
12640,40.0,50,0.0,3.0,clear,1010.07,11,Autumn,9.5,inland,Sunny
12751,10.0,50,4.5,36.0,partly cloudy,1008.35,4,Spring,8.0,inland,Cloudy
6846,39.0,50,5.5,10.0,clear,1025.01,8,Summer,6.5,mountain,Sunny
485,13.0,50,6.0,13.0,partly cloudy,1001.38,1,Summer,7.5,mountain,Cloudy
5640,20.0,50,5.5,84.0,overcast,899.44,8,Autumn,7.5,mountain,Cloudy
3122,38.0,50,9.5,98.0,overcast,927.26,5,Spring,7.5,coastal,Rainy
5499,26.0,50,8.5,6.0,clear,1021.6,6,Autumn,6.0,coastal,Sunny
9565,41.0,50,5.0,0.0,clear,1027.11,9,Autumn,8.0,mountain,Sunny
11732,29.0,50,7.5,19.0,partly cloudy,1012.87,9,Winter,6.5,inland,Sunny
10764,15.0,50,5.0,22.0,overcast,1008.32,4,Summer,7.5,mountain,Cloudy
8253,32.0,50,12.0,22.0,partly cloudy,1016.3,2,Summer,6.5,coastal,Cloudy
4409,36.0,50,4.5,14.0,clear,1028.72,6,Autumn,8.0,mountain,Sunny
2122,29.0,50,12.5,34.0,overcast,1013.72,2,Autumn,8.5,coastal,Cloudy
3822,10.0,50,13.0,28.0,partly cloudy,1015.22,4,Winter,5.5,coastal,Cloudy
7406,36.0,50,6.0,0.0,clear,1010.34,8,Autumn,6.5,mountain,Sunny
10570,20.0,50,9.5,22.0,overcast,1004.24,1,Autumn,8.5,inland,Cloudy
3573,33.0,50,11.5,48.0,partly cloudy,1017.08,1,Autumn,6.5,inland,Cloudy
12762,28.0,50,8.5,3.0,partly cloudy,1028.84,11,Winter,9.5,mountain,Sunny
5956,12.0,50,14.0,33.0,partly cloudy,1013.06,1,Autumn,5.0,coastal,Cloudy
5674,11.0,50,8.0,22.0,overcast,1013.91,3,Spring,6.0,mountain,Cloudy
7351,39.0,50,9.5,15.0,partly cloudy,1017.56,8,Spring,6.0,inland,Sunny
5979,12.0,50,12.0,33.0,overcast,1017.74,2,Summer,7.0,mountain,Cloudy
6562,31.0,50,2.0,16.0,clear,1023.9,9,Winter,10.0,coastal,Sunny
7394,11.0,50,10.0,93.0,partly cloudy,985.63,5,Summer,11.5,inland,Snowy
5249,34.0,50,11.5,16.0,partly cloudy,1015.68,4,Spring,7.0,inland,Cloudy
10239,8.0,50,3.0,23.0,cloudy,816.14,8,Autumn,19.5,mountain,Snowy
7624,48.0,50,0.5,94.0,cloudy,932.66,11,Spring,16.5,mountain,Cloudy
338,11.0,50,14.0,15.0,overcast,1003.19,4,Summer,5.5,mountain,Cloudy
11241,18.0,50,5.5,11.0,partly cloudy,1007.98,3,Autumn,7.5,coastal,Cloudy
11035,20.0,50,1.0,38.0,partly cloudy,1003.79,1,Summer,6.5,mountain,Cloudy
7705,34.0,50,2.5,8.0,partly cloudy,1026.8,10,Winter,8.0,coastal,Sunny
8813,15.0,50,6.5,71.0,cloudy,1139.9,9,Autumn,18.0,coastal,Cloudy
2391,8.0,50,13.5,38.0,partly cloudy,897.71,11,Summer,3.0,mountain,Rainy
6972,41.0,50,10.0,1.0,clear,1018.16,11,Autumn,6.0,mountain,Sunny
1384,12.0,50,3.5,25.0,overcast,1016.78,1,Summer,6.0,inland,Cloudy
8884,16.0,50,8.0,10.0,overcast,1013.81,3,Spring,5.0,inland,Cloudy
10168,20.0,50,13.0,41.0,partly cloudy,1000.04,4,Autumn,6.5,coastal,Cloudy
2743,29.0,50,6.5,19.0,clear,1014.49,9,Spring,9.0,inland,Sunny
1463,21.0,50,0.0,9.0,clear,1011.39,7,Summer,6.5,coastal,Sunny
13178,0.0,50,11.5,82.0,cloudy,822.4,8,Spring,15.5,coastal,Cloudy
7083,20.0,50,15.0,19.0,overcast,1015.34,3,Autumn,5.5,inland,Cloudy
11189,14.0,50,8.0,14.0,partly cloudy,1011.71,4,Autumn,8.5,coastal,Cloudy
12149,4.0,50,8.5,13.0,partly cloudy,1012.72,10,Summer,11.0,inland,Sunny
1110,14.0,50,13.5,43.0,overcast,1011.2,4,Summer,8.5,inland,Cloudy
9839,20.0,50,0.0,12.0,overcast,1012.52,1,Winter,7.0,coastal,Cloudy
9959,32.0,50,9.0,23.0,partly cloudy,1018.91,4,Spring,8.5,inland,Cloudy
10683,24.0,50,5.0,42.0,partly cloudy,1002.1,1,Autumn,7.5,coastal,Cloudy
6402,12.0,50,3.5,12.0,partly cloudy,1015.19,1,Spring,6.5,mountain,Cloudy
8803,29.0,50,10.5,12.0,partly cloudy,1013.95,2,Spring,7.0,mountain,Cloudy
2516,41.0,50,8.5,6.0,partly cloudy,1017.27,9,Spring,6.0,inland,Sunny
12875,28.0,50,4.5,17.0,clear,1012.65,7,Winter,6.5,coastal,Sunny
7770,15.0,50,9.5,22.0,overcast,1011.54,4,Winter,6.5,mountain,Cloudy
10916,39.0,50,9.5,8.0,clear,1013.68,7,Summer,8.0,inland,Sunny
3024,26.0,50,10.0,9.0,partly cloudy,1028.41,10,Summer,5.0,inland,Sunny
6097,23.0,50,1.5,25.0,partly cloudy,1006.93,4,Autumn,7.0,inland,Cloudy
7993,26.0,50,11.0,14.0,partly cloudy,1006.46,4,Winter,7.0,mountain,Cloudy
1887,32.0,50,9.5,4.0,clear,1014.8,5,Autumn,6.5,coastal,Sunny
3442,42.0,50,1.0,11.0,clear,1022.88,11,Autumn,5.5,coastal,Sunny
10476,29.0,50,8.0,27.0,partly cloudy,1005.8,1,Winter,8.5,mountain,Cloudy
7808,29.0,50,13.0,29.0,partly cloudy,1007.94,1,Summer,7.5,mountain,Cloudy
45,22.0,50,0.0,18.0,clear,1016.5,5,Summer,8.0,coastal,Sunny
15,10.0,50,6.5,46.0,partly cloudy,1000.44,2,Summer,8.5,mountain,Cloudy
2291,31.0,50,11.0,29.0,overcast,1007.61,2,Spring,8.0,mountain,Cloudy
7477,31.0,50,0.0,46.0,overcast,1005.13,2,Winter,5.5,inland,Cloudy
11410,22.0,50,3.0,14.0,clear,1019.94,11,Summer,7.5,coastal,Sunny
2699,27.0,50,4.0,14.0,overcast,1001.47,2,Spring,6.5,inland,Cloudy
162,24.0,50,3.5,10.0,overcast,1017.18,4,Summer,6.5,mountain,Cloudy
8533,43.0,50,3.0,13.0,partly cloudy,1014.67,6,Autumn,6.5,mountain,Sunny
10271,15.0,50,15.0,22.0,overcast,1012.79,2,Winter,7.0,coastal,Cloudy
2702,28.0,50,8.0,42.0,overcast,1003.81,3,Spring,6.5,inland,Cloudy
2703,22.0,50,1.5,84.0,overcast,1098.25,9,Autumn,0.5,coastal,Cloudy
8521,29.0,50,10.5,28.0,overcast,1010.45,1,Winter,8.5,mountain,Cloudy
1393,11.0,50,10.5,43.0,partly cloudy,1001.03,3,Spring,8.0,coastal,Cloudy
10313,15.0,50,10.0,47.0,partly cloudy,1015.47,1,Spring,5.5,coastal,Cloudy
7469,14.0,50,13.0,22.0,partly cloudy,1002.49,3,Summer,5.0,mountain,Cloudy
274,35.0,50,7.0,3.0,clear,1011.22,7,Autumn,7.5,coastal,Sunny
792,11.0,50,1.5,14.0,overcast,1015.95,3,Winter,6.5,mountain,Cloudy
7321,33.0,50,5.0,13.0,overcast,1009.4,1,Spring,7.5,mountain,Cloudy
393,34.0,50,7.5,41.0,partly cloudy,1012.99,2,Winter,7.0,coastal,Cloudy
7558,27.0,50,9.0,19.0,partly cloudy,1001.43,2,Spring,7.5,inland,Cloudy
2796,30.0,50,14.5,41.0,overcast,1003.8,4,Winter,5.5,coastal,Cloudy
307,43.0,50,8.0,16.0,partly cloudy,1017.68,5,Summer,5.5,coastal,Sunny
142,29.0,50,5.5,13.0,overcast,1002.04,4,Autumn,8.0,inland,Cloudy
402,37.0,50,2.5,9.0,clear,1016.98,5,Spring,7.0,inland,Sunny
10946,11.0,50,14.0,46.0,overcast,1010.33,1,Autumn,6.0,mountain,Cloudy
5830,39.0,50,2.0,2.0,clear,1026.92,6,Winter,9.0,mountain,Sunny
10639,36.0,50,10.0,9.0,clear,1029.55,7,Autumn,8.0,inland,Sunny
12674,24.0,50,6.0,11.0,partly cloudy,1018.21,3,Spring,6.0,mountain,Cloudy
3789,33.0,50,0.0,11.0,overcast,1010.43,4,Winter,6.0,coastal,Cloudy
6369,32.0,50,1.0,25.0,partly cloudy,1013.75,2,Autumn,6.0,inland,Cloudy
3098,22.0,50,0.5,6.0,clear,1025.16,8,Summer,5.5,coastal,Sunny
543,26.0,50,3.0,20.0,partly cloudy,1008.81,1,Summer,5.5,inland,Cloudy
3798,35.0,50,0.5,3.0,partly cloudy,1024.9,10,Winter,8.5,inland,Sunny
11820,36.0,50,9.5,8.0,partly cloudy,1016.4,8,Summer,5.0,inland,Sunny
680,27.0,50,4.5,15.0,clear,1012.86,10,Spring,8.5,mountain,Sunny
2436,48.0,50,10.0,93.0,partly cloudy,1123.33,8,Summer,16.5,coastal,Rainy
9350,44.0,50,8.5,8.0,clear,1010.84,7,Spring,9.0,inland,Sunny
11534,25.0,50,15.0,16.0,partly cloudy,1011.14,1,Spring,5.5,mountain,Cloudy
9376,27.0,50,4.5,10.0,partly cloudy,1012.9,6,Summer,10.0,coastal,Sunny
4725,42.0,50,13.0,80.0,overcast,863.04,3,Summer,17.0,coastal,Rainy
3271,30.0,50,1.0,15.0,overcast,1007.28,1,Summer,6.5,coastal,Cloudy
4109,18.0,50,3.5,19.0,overcast,1017.8,3,Summer,7.0,inland,Cloudy
2788,20.0,50,14.0,33.0,overcast,1002.48,3,Autumn,5.0,coastal,Cloudy
139,20.0,50,6.5,21.0,partly cloudy,1013.93,4,Autumn,6.0,inland,Cloudy
10813,34.0,50,5.0,17.0,partly cloudy,1014.41,4,Spring,7.5,inland,Cloudy
3084,43.0,50,2.5,2.0,partly cloudy,1016.92,5,Summer,8.0,inland,Sunny
4280,22.0,50,10.0,47.0,partly cloudy,1006.42,2,Autumn,6.5,inland,Cloudy
6953,41.0,50,1.0,3.0,partly cloudy,1018.91,9,Autumn,5.5,inland,Sunny
3305,23.0,49,0.5,1.0,clear,1018.88,7,Autumn,9.0,coastal,Sunny
8487,22.0,49,1.0,11.0,clear,1021.32,6,Summer,7.5,inland,Sunny
5807,32.0,49,6.0,8.0,clear,1024.87,7,Autumn,9.0,coastal,Sunny
2091,30.0,49,7.0,13.0,clear,1029.29,9,Spring,8.5,inland,Sunny
3740,44.0,49,7.0,7.0,clear,1028.28,7,Winter,9.0,coastal,Sunny
8612,32.0,49,0.5,88.0,partly cloudy,959.35,14,Winter,0.0,coastal,Rainy
5610,28.0,49,4.5,12.0,clear,1010.13,11,Spring,8.0,mountain,Sunny
5196,42.0,49,1.0,6.0,clear,1021.95,10,Spring,8.0,inland,Sunny
804,-6.0,49,13.5,49.0,partly cloudy,1161.34,11,Summer,13.0,coastal,Snowy
4626,36.0,49,8.0,3.0,clear,1027.76,9,Winter,9.0,inland,Sunny
3831,39.0,49,3.5,4.0,clear,1012.92,6,Summer,9.5,coastal,Sunny
8436,-14.0,49,8.5,86.0,partly cloudy,1178.91,13,Winter,16.0,mountain,Snowy
8416,34.0,49,1.0,8.0,clear,1018.05,7,Summer,8.5,inland,Sunny
11799,36.0,49,1.5,19.0,clear,1018.6,6,Winter,7.5,inland,Sunny
3864,24.0,49,2.5,4.0,clear,1013.85,10,Summer,6.5,inland,Sunny
2975,34.0,49,1.0,11.0,clear,1014.91,5,Spring,7.5,mountain,Sunny
7348,35.0,49,3.0,6.0,partly cloudy,1015.29,5,Autumn,10.0,coastal,Sunny
8517,38.0,49,13.5,92.0,overcast,928.0,1,Autumn,0.0,coastal,Sunny
11952,-8.0,49,12.5,91.0,overcast,880.52,2,Winter,15.0,inland,Rainy
6944,13.0,49,2.5,49.0,cloudy,1058.18,12,Summer,18.5,inland,Snowy
6190,37.0,49,5.5,3.0,partly cloudy,1027.14,9,Spring,8.5,coastal,Sunny
9334,18.0,49,8.0,96.0,overcast,1194.97,11,Spring,15.5,mountain,Sunny
8509,44.0,49,7.0,6.0,clear,1025.25,5,Summer,8.5,mountain,Sunny
1008,26.0,49,9.0,10.0,clear,1021.08,9,Autumn,7.0,coastal,Sunny
38,-9.0,49,1.5,58.0,partly cloudy,1132.2,8,Spring,16.5,mountain,Snowy
9402,24.0,49,6.0,8.0,clear,1017.22,10,Winter,6.0,inland,Sunny
